142
,142
,142
,142
,142
,144
,140
,138
,135
,135
,136
,136
,138
,137
,139
,138
,137
,137
,137
,134
,137
,136
,139
,136
,136
,136
,134
,137
,139
,138
,138
,139
,138
,136
,141
,140
,140
,138
,139
,145
,144
,143
,140
,140
,142
,142
,145
,144
,144
,143
,142
,141
,141
,143
,141
,139
,142
,140
,141
,142
,140
,142
,141
,145
,147
,146
,149
,153
,150
,154
,152
,157
,154
,153
,157
,152
,153
,148
,145
,149
,144
,140
,144
,143
,135
,135
,131
,132
,128
,125
,120
,118
,113
,106
,103
,99
,90
,82
,78
,74
,69
,70
,69
,72
,67
,68
,67
,71
,75
,72
,72
,75
,72
,77
,72
,72
,69
,67
,76
,75
,69
,69
,71
,72
,72
,77
,72
,76
,76
,74
,77
,78
,77
,80
,80
,79
,82
,82
,80
,80
,79
,82
,80
,84
,81
,82
,80
,82
,81
,85
,84
,84
,77
,80
,78
,79
,80
,79
,77
,83
,79
,80
,76
,78
,78
,77
,77
,79
,77
,76
,77
,80
,82
,80
,78
,81
,79
,81
,81
,80
,83
,81
,80
,77
,80
,82
,79
,85
,86
,87
,87
,84
,85
,89
,90
,88
,90
,89
,86
,88
,85
,87
,87
,96
,85
,88
,91
,89
,87
,89
,88
,89
,88
,86
,87
,89
,89
,87
,86
,85
,83
,86
,81
,82
,85
,81
,82
,86
,87
,84
,88
,84
,87
,85
,84
,81
,84
,83
,83
,84
,84
,82
,82
,78
,85
,85
,81
,81
,81
,82
,88
,86
,84
,82
,80
,81
,78
,85
,80
,81
,80
,75
,75
,80
,77
,78
,79
,83
,81
,82
,85
,82
,82
,80
,81
,85
,87
,85
,86
,83
,85
,84
,82
,81
,85
,82
,82
,80
,77
,75
,72
,75
,73
,69
,70
,67
,65
,68
,66
,64
,66
,63
,58
,61
,59
,62
,65
,62
,64
,59
,62
,62
,64
,63
,66
,63
,64
,67
,68
,66
,69
,71
,67
,61
,66
,61
,62
,61
,64
,63
,60
,64
,61
,64
,63
,61
,59
,56
,60
,57
,58
,58
,60
,53
,57
,55
,54
,54
,48
,42
,45
,45
,45
,39
,41
,42
,42
,41
,41
,42
,44
,45
,39
,38
,46
,42
,38
,39
,36
,44
,40
,38
,37
,37
,35
,35
,36
,36
,35
,35
,36
,38
,39
,37
,35
,31
,35
,34
,36
,35
,38
,42
,42
,43
,47
,57
,74
,87
,96
,104
,103
,108
,114
,113
,116
,109
,111
,109
,104
,101
,99
,102
,103
,96
,78
,66
,52
,43
,38
,31
,28
,29
,29
,27
,25
,26
,29
,26
,24
,27
,26
,26
,25
,24
,25
,24
,25
,26
,24
,24
,24
,24
,26
,25
,24
,24
,24
